name,url,slots,slot_raw,slot_count,classes,class_count,usable_by_all_classes,races_raw,ac,hp,mana,endurance,str,sta,agi,dex,wis,int,cha,sv_fire,sv_cold,sv_magic,sv_poison,sv_disease,sv_void,damage,attack_delay,ratio,skill,range,effect,casting_time,charges,focus_effect,weight,size,flags,era,merchant_value,player_crafted,is_equippable,drop_zones,drop_zone_count,categories,wiki_page_parsed
Rotten Shark Meat,https://eqlwiki.com/Rotten_Shark_Meat,,,0,Warrior|Cleric|Paladin|Ranger|Shadow Knight|Druid|Monk|Bard|Rogue|Shaman|Necromancer|Wizard|Magician|Enchanter|Beastlord|Berserker,16,True,ALL,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,SMALL,,Temple Era,,False,False,Erud's Crossing,1,Inventory Items|Erud's Crossing|Quest Items,True
Rotting Boots,https://eqlwiki.com/Rotting_Boots,Feet,FEET,1,Necromancer,1,False,ALL,5,50,,,,4,,,,6,,2,2,2,2,2,,,,,,,Invisibility versus Undead,8.0,,,0.4,SMALL,MAGIC ITEM|NO DROP,Velious Era,,False,True,,0,Necromancer Equipment|Feet|Fashion: Velious Leather 2|Quest Items,True
Rotting Crown,https://eqlwiki.com/Rotting_Crown,Head,HEAD,1,Necromancer,1,False,ALL,6,35,30,,,8,,,,5,,,4,10,,,,,,,,,,,,,0.2,SMALL,MAGIC ITEM|NO DROP,Velious Era,,False,True,,0,Necromancer Equipment|Head|Fashion: Cloth|Quest Items,True
Rotting Dragon Scale,https://eqlwiki.com/Rotting_Dragon_Scale,,,0,Warrior|Cleric|Paladin|Ranger|Shadow Knight|Druid|Monk|Bard|Rogue|Shaman|Necromancer|Wizard|Magician|Enchanter|Beastlord|Berserker,16,True,ALL,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,TINY,NO DROP,Velious Era,,False,False,,0,Inventory Items,True
Rotting Faydark Mask,https://eqlwiki.com/Rotting_Faydark_Mask,Face,FACE,1,Warrior|Cleric|Paladin|Ranger|Shadow Knight|Druid|Monk|Bard|Rogue|Shaman|Necromancer|Wizard|Magician|Enchanter|Beastlord|Berserker,16,True,ALL,5,5,5,5,,2,,,,,,,,,,,,,,,,,,,,,2.0,SMALL,ATTUNABLE,Classic Era,,False,True,Crushbone,1,Bard Equipment|Beastlord Equipment|Berserker Equipment|Cleric Equipment|Enchanter Equipment|Magician Equipment|Monk Equipment|Necromancer Equipment|Paladin Equipment|Ranger Equipment|Rogue Equipment|Shadow Knight Equipment|Shaman Equipment|Warrior Equipment|Wizard Equipment|Face|Crushbone,True
Rotting Femur,https://eqlwiki.com/Rotting_Femur,,,0,,0,False,NONE,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,MEDIUM,LORE ITEM|NO DROP,Classic Era,,False,False,Paineel,1,Inventory Items|Paineel|Quest Items,True
Rotting Gloves,https://eqlwiki.com/Rotting_Gloves,Hands,HANDS,1,Necromancer,1,False,ALL,5,25,10,,2,6,,,,10,6,2,2,2,2,2,,,,,,,,,,,0.2,SMALL,MAGIC ITEM|NO DROP,Velious Era,,False,True,,0,Necromancer Equipment|Hands|Fashion: Velious Leather 2|Quest Items,True
Rotting Robe,https://eqlwiki.com/Rotting_Robe,Chest,CHEST,1,Necromancer,1,False,ALL,12,70,50,,,15,,,,15,7,5,10,3,5,10,,,,,,,Conjure Corpse,18.0,,,0.5,MEDIUM,MAGIC ITEM|NO DROP,Velious Era,,False,True,,0,Necromancer Equipment|Chest|Fashion: Cryosilk Robe|Fashion: William|Quest Items,True
Rotting Sleeves,https://eqlwiki.com/Rotting_Sleeves,Arms,ARMS,1,Necromancer,1,False,ALL,6,35,10,,,5,,2,,8,,1,1,1,1,4,,,,,,,,,,,0.2,SMALL,MAGIC ITEM|NO DROP,Velious Era,,False,True,,0,Necromancer Equipment|Arms|Fashion: Velious Leather 2|Quest Items,True
Rotting Trousers,https://eqlwiki.com/Rotting_Trousers,Legs,LEGS,1,Necromancer,1,False,ALL,7,45,50,,,6,,,,3,,3,3,4,2,2,,,,,,,Augment Death,15.0,,,0.4,MEDIUM,MAGIC ITEM|NO DROP,Velious Era,,False,True,,0,Necromancer Equipment|Legs|Fashion: Velious Leather 2|Quest Items,True
Rotting Wristguard,https://eqlwiki.com/Rotting_Wristguard,Wrist,WRIST,1,Necromancer,1,False,ALL,4,20,20,,,,,5,,3,,3,3,3,3,3,,,,,,,Reclaim Energy,Instant,,,0.2,SMALL,MAGIC ITEM|NO DROP,Velious Era,,False,True,,0,Necromancer Equipment|Wrist|Fashion: Velious Leather 2|Quest Items,True
Rotwood Club,https://eqlwiki.com/Rotwood_Club,Primary,PRIMARY,1,Shadow Knight,1,False,ALL,,,,,,,,,,,,,,,,,,4,20,0.2,1H Blunt,,Disease Cloud,Instant,,,3.0,MEDIUM,MAGIC ITEM|LORE ITEM,,,False,True,Frontier Mountains,1,Shadow Knight Equipment|Primary|1H Blunt|Frontier Mountains,True
Rough Elm Recurve Bow,https://eqlwiki.com/Rough_Elm_Recurve_Bow,Range,RANGE,1,Warrior|Paladin|Ranger|Shadow Knight|Rogue,5,False,ALL,,,,,,,,,,,,,,,,,,13,51,0.2549,Archery,75,,,,,4.0,LARGE,,Classic Era,,True,True,,0,Paladin Equipment|Ranger Equipment|Rogue Equipment|Shadow Knight Equipment|Warrior Equipment|Range|Archery|Player Crafted|Quest Items,True
Rough Leather Sack,https://eqlwiki.com/Rough_Leather_Sack,,,0,,0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,NO TRADE,,,False,False,,0,Containers|Inventory Items|Weight Reduction|Quest Items,True
Rough Silver Chain,https://eqlwiki.com/Rough_Silver_Chain,Neck,NECK,1,Cleric|Druid|Shaman|Necromancer|Wizard|Magician|Enchanter,7,False,ALL,5,30,30,,,,,,,,,5,5,5,5,5,,,,,,,,,,,0.3,SMALL,MAGIC ITEM|LORE ITEM|NO DROP,Velious Era,,False,True,,0,Cleric Equipment|Druid Equipment|Enchanter Equipment|Magician Equipment|Necromancer Equipment|Shaman Equipment|Wizard Equipment|Neck|Quest Items,True
Round Shield,https://eqlwiki.com/Round_Shield,Secondary,SECONDARY,1,Warrior|Cleric|Paladin|Ranger|Shadow Knight|Druid|Monk|Bard|Rogue|Shaman|Necromancer|Wizard|Magician|Enchanter|Beastlord|Berserker,16,True,ALL,6,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,MEDIUM,,,with CHA : 80 and faction at Indifferently 1 Platinums 4 Golds 3 Silvers 9 Coppers,False,True,Befallen|Commonlands|Greater Faydark|Innothule Swamp|Rathe Mountains|Nektulos Forest|Northern Desert of Ro|Oggok|The Feerrott,9,Bard Equipment|Cleric Equipment|Druid Equipment|Paladin Equipment|Ranger Equipment|Rogue Equipment|Shaman Equipment|Shadow Knight Equipment|Warrior Equipment|Secondary|Vendor Sold|Quest Items,True
Round Shield Mold,https://eqlwiki.com/Round_Shield_Mold,,,0,Warrior|Cleric|Paladin|Ranger|Shadow Knight|Druid|Monk|Bard|Rogue|Shaman|Necromancer|Wizard|Magician|Enchanter|Beastlord|Berserker,16,True,ALL,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,TINY,,,,False,False,,0,Inventory Items|Vendor Sold|Tradeskill Ingredient,True
Rowyl's Boots of Nature,https://eqlwiki.com/Rowyl's_Boots_of_Nature,Feet,FEET,1,Druid,1,False,ALL,8,,10,,,,,,,,13,1,1,1,,,,,,,,,Spirit of Wolf,5.5,,,2.5,MEDIUM,MAGIC ITEM|NO DROP,Velious Era,,False,True,,0,Druid Equipment|Feet|Fashion: Velious Leather 2|Fashion: Japanese Laurel|Quest Items,True
Rowyl's Bracer of Nature,https://eqlwiki.com/Rowyl's_Bracer_of_Nature,Wrist,WRIST,1,Druid,1,False,ALL,7,,20,,,,,,7,,,2,,,,,,,,,,,Drones of Doom,7.5,,,1.0,SMALL,MAGIC ITEM|NO DROP,Velious Era,,False,True,,0,Druid Equipment|Wrist|Fashion: Velious Leather 2|Fashion: Japanese Laurel|Quest Items,True
Rowyl's Chestguard of Nature,https://eqlwiki.com/Rowyl's_Chestguard_of_Nature,Chest,CHEST,1,Druid,1,False,ALL,20,30,80,,5,,,,14,,4,,5,7,,5,,,,,,,Regrowth of the Grove,9.0,,,3.5,LARGE,MAGIC ITEM|NO DROP,Velious Era,,False,True,,0,Druid Equipment|Chest|Fashion: Velious Leather 2|Fashion: Japanese Laurel|Quest Items,True
Rowyl's Circlet of Nature,https://eqlwiki.com/Rowyl's_Circlet_of_Nature,Head,HEAD,1,Druid,1,False,ALL,8,,,,,2,,,8,,,2,,3,2,,,,,,,,,,,,0.6,SMALL,MAGIC ITEM|NO DROP,Velious Era,,False,True,,0,Druid Equipment|Head|Fashion: Cloth|Fashion: Japanese Laurel|Quest Items,True
Rowyl's Gauntlets of Nature,https://eqlwiki.com/Rowyl's_Gauntlets_of_Nature,Hands,HANDS,1,Druid,1,False,ALL,8,,25,,,2,,,2,,,,,2,1,,,,,,,,,,,,1.5,SMALL,MAGIC ITEM|NO DROP,Velious Era,,False,True,,0,Druid Equipment|Hands|Fashion: Velious Leather 2|Fashion: Japanese Laurel|Quest Items,True
Rowyl's Greaves of Nature,https://eqlwiki.com/Rowyl's_Greaves_of_Nature,Legs,LEGS,1,Druid,1,False,ALL,9,,70,,6,,,,7,,,,3,,,,,,,,,,Circle of Misty,24.0,,,4.0,LARGE,MAGIC ITEM|NO DROP,Velious Era,,False,True,,0,Druid Equipment|Legs|Fashion: Velious Leather 2|Fashion: Japanese Laurel|Quest Items,True
Rowyl's Metal Armguards,https://eqlwiki.com/Rowyl's_Metal_Armguards,Arms,ARMS,1,Druid,1,False,ALL,45,,75,,5,,,,15,,,15,15,15,15,15,,,,,,,,,,,7.0,TINY,MAGIC ITEM|LORE ITEM|NO DROP,Velious Era,,False,True,Temple of Veeshan,1,Druid Equipment|Arms|Temple of Veeshan|Fashion: Velious Plate 1|Fashion: Palm Leaf,True
Rowyl's Vambraces of Nature,https://eqlwiki.com/Rowyl's_Vambraces_of_Nature,Arms,ARMS,1,Druid,1,False,ALL,7,,30,,,,,,2,,,,,,,,,,,,,,,,,,1.5,SMALL,MAGIC ITEM|NO DROP,Velious Era,,False,True,,0,Druid Equipment|Arms|Fashion: Velious Leather 2|Fashion: Japanese Laurel|Quest Items,True
Royal Amulet of Thex,https://eqlwiki.com/Royal_Amulet_of_Thex,Neck,NECK,1,Warrior|Cleric|Paladin|Ranger|Shadow Knight|Druid|Monk|Bard|Rogue|Shaman|Necromancer|Wizard|Magician|Enchanter|Beastlord|Berserker,16,True,ALL,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3,TINY,LORE ITEM|QUEST ITEM|NO DROP,Classic Era,,False,True,,0,Neck,True
Royal Jelly,https://eqlwiki.com/Royal_Jelly,,,0,Warrior|Cleric|Paladin|Ranger|Shadow Knight|Druid|Monk|Bard|Rogue|Shaman|Necromancer|Wizard|Magician|Enchanter|Beastlord|Berserker,16,True,ALL,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,SMALL,QUEST ITEM,Classic Era,,False,False,Greater Faydark|Lesser Faydark,2,Inventory Items|Vendor Sold|Tradeskill Ingredient|Greater Faydark|Lesser Faydark,True
Royal Kromrif blood,https://eqlwiki.com/Royal_Kromrif_blood,,,0,Warrior|Cleric|Paladin|Ranger|Shadow Knight|Druid|Monk|Bard|Rogue|Shaman|Necromancer|Wizard|Magician|Enchanter|Beastlord|Berserker,16,True,ALL,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,TINY,LORE ITEM,Velious Era,1c,False,False,Kael Drakkel,1,Inventory Items|Kael Drakkel|Quest Items,True
Royal Temper,https://eqlwiki.com/Royal_Temper,,,0,Warrior|Cleric|Paladin|Ranger|Shadow Knight|Druid|Monk|Bard|Rogue|Shaman|Necromancer|Wizard|Magician|Enchanter|Beastlord|Berserker,16,True,ALL,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,TINY,MAGIC ITEM,,,True,False,,0,Inventory Items|Player Crafted|Tradeskill Ingredient,True
Royal Velium Frosted Boots,https://eqlwiki.com/Royal_Velium_Frosted_Boots,Feet,FEET,1,Warrior|Cleric|Paladin|Shadow Knight|Bard,5,False,ALL,19,,,,,,,,,,,,,5,,,,,,,,,,,,,4.0,MEDIUM,MAGIC ITEM|NO DROP,Velious Era,,False,True,Icewell Keep,1,Bard Equipment|Cleric Equipment|Paladin Equipment|Shadow Knight Equipment|Warrior Equipment|Feet|Icewell Keep|Fashion: Velious Plate 2|Fashion: Calypso Blue,True
Royal Velium Frosted Bracer,https://eqlwiki.com/Royal_Velium_Frosted_Bracer,Wrist,WRIST,1,Warrior|Cleric|Paladin|Shadow Knight|Bard,5,False,ALL,10,,,,,,,,3,3,,,,,,,,,,,,,,,,,2.5,SMALL,MAGIC ITEM|NO DROP,Velious Era,,False,True,Icewell Keep,1,Bard Equipment|Cleric Equipment|Paladin Equipment|Shadow Knight Equipment|Warrior Equipment|Wrist|Icewell Keep|Fashion: Velious Plate 2|Fashion: Calypso Blue,True
Royal Velium Frosted Gauntlets,https://eqlwiki.com/Royal_Velium_Frosted_Gauntlets,Hands,HANDS,1,Warrior|Cleric|Paladin|Shadow Knight|Bard,5,False,ALL,15,25,,,,5,,,,,,,,,,,,,,,,,,,,,0.3,SMALL,MAGIC ITEM|NO DROP,Velious Era,,False,True,Icewell Keep,1,Bard Equipment|Cleric Equipment|Paladin Equipment|Shadow Knight Equipment|Warrior Equipment|Hands|Icewell Keep|Fashion: Velious Plate 2|Fashion: Calypso Blue,True
Royal Velium Frosted Greaves,https://eqlwiki.com/Royal_Velium_Frosted_Greaves,Legs,LEGS,1,Warrior|Cleric|Paladin|Shadow Knight|Bard,5,False,ALL,19,30,,,7,,,,,,,,,,,,,,,,,,,,,,5.5,LARGE,MAGIC ITEM|NO DROP,Velious Era,,False,True,Icewell Keep,1,Bard Equipment|Cleric Equipment|Paladin Equipment|Shadow Knight Equipment|Warrior Equipment|Legs|Icewell Keep|Fashion: Velious Plate 2|Fashion: Calypso Blue,True
Royal Velium Frosted Helmet,https://eqlwiki.com/Royal_Velium_Frosted_Helmet,Head,HEAD,1,Warrior|Cleric|Paladin|Shadow Knight|Bard,5,False,ALL,17,,,,2,,,,,,,,,,,3,,,,,,,,,,,4.0,SMALL,MAGIC ITEM|NO DROP,Velious Era,,False,True,Icewell Keep,1,Bard Equipment|Cleric Equipment|Paladin Equipment|Shadow Knight Equipment|Warrior Equipment|Head|Icewell Keep|Fashion: Cloth|Fashion: Calypso Blue,True
Royal Velium Frosted Plate,https://eqlwiki.com/Royal_Velium_Frosted_Plate,Chest,CHEST,1,Warrior|Cleric|Paladin|Shadow Knight|Bard,5,False,ALL,32,,,,7,5,,5,,,,,10,4,,,,,,,,,,,,,11.5,LARGE,MAGIC ITEM|NO DROP,Velious Era,,False,True,Icewell Keep,1,Bard Equipment|Cleric Equipment|Paladin Equipment|Shadow Knight Equipment|Warrior Equipment|Chest|Icewell Keep|Fashion: Velious Plate 2|Fashion: Calypso Blue,True
Royal Velium Frosted Vambraces,https://eqlwiki.com/Royal_Velium_Frosted_Vambraces,Arms,ARMS,1,Warrior|Cleric|Paladin|Shadow Knight|Bard,5,False,ALL,18,,,,,3,3,,,,,,,,2,,,,,,,,,,,,4.0,SMALL,MAGIC ITEM|NO DROP,Velious Era,,False,True,Icewell Keep,1,Bard Equipment|Cleric Equipment|Paladin Equipment|Shadow Knight Equipment|Warrior Equipment|Arms|Icewell Keep|Fashion: Velious Plate 2|Fashion: Calypso Blue,True
Rubbing Alcohol,https://eqlwiki.com/Rubbing_Alcohol,,,0,Warrior|Cleric|Paladin|Ranger|Shadow Knight|Druid|Monk|Bard|Rogue|Shaman|Necromancer|Wizard|Magician|Enchanter|Beastlord|Berserker,16,True,ALL,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4,SMALL,,Kunark Era,,False,False,,0,Inventory Items|Vendor Sold|Tradeskill Ingredient|Quest Items,True
Rubicite Boots,https://eqlwiki.com/Rubicite_Boots,Feet,FEET,1,Warrior|Cleric|Paladin|Ranger|Shadow Knight|Bard|Rogue|Shaman,8,False,ALL,10,,,,,,,,,,,,,,,,,,,,,,,,,,3.6,MEDIUM,MAGIC ITEM|LORE ITEM,Classic Era,,False,True,Cazic Thule,1,Bard Equipment|Cleric Equipment|Paladin Equipment|Ranger Equipment|Rogue Equipment|Shaman Equipment|Shadow Knight Equipment|Warrior Equipment|Feet|Fashion: Plate|Fashion: Ruby Red,True
Rubicite Bracers,https://eqlwiki.com/Rubicite_Bracers,Wrist,WRIST,1,Warrior|Cleric|Paladin|Ranger|Shadow Knight|Bard|Rogue|Shaman,8,False,ALL,9,,,,,,,,,,,,,,,,,,,,,,,,,,2.3,SMALL,MAGIC ITEM,Classic Era,,False,True,Cazic Thule,1,Bard Equipment|Cleric Equipment|Paladin Equipment|Ranger Equipment|Rogue Equipment|Shaman Equipment|Shadow Knight Equipment|Warrior Equipment|Wrist|Fashion: Plate|Fashion: Ruby Red,True
Rubicite Breastplate,https://eqlwiki.com/Rubicite_Breastplate,Chest,CHEST,1,Warrior|Cleric|Paladin|Ranger|Shadow Knight|Bard|Rogue|Shaman,8,False,ALL,19,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,LARGE,MAGIC ITEM|LORE ITEM,Classic Era,,False,True,Cazic Thule,1,Bard Equipment|Cleric Equipment|Paladin Equipment|Ranger Equipment|Rogue Equipment|Shaman Equipment|Shadow Knight Equipment|Warrior Equipment|Chest|Fashion: Plate|Fashion: Ruby Red,True
Rubicite Cloak,https://eqlwiki.com/Rubicite_Cloak,Back,BACK,1,Warrior|Cleric|Paladin|Ranger|Shadow Knight|Bard|Rogue|Shaman,8,False,ALL,10,,,,,,5,,,,,,,,,,,,,,,,,,,,3.0,LARGE,MAGIC ITEM,Classic Era,,False,True,Cazic Thule,1,Bard Equipment|Cleric Equipment|Paladin Equipment|Ranger Equipment|Rogue Equipment|Shaman Equipment|Shadow Knight Equipment|Warrior Equipment|Back,True
Rubicite Collar,https://eqlwiki.com/Rubicite_Collar,Neck,NECK,1,Warrior|Cleric|Paladin|Ranger|Shadow Knight|Bard|Rogue|Shaman,8,False,ALL,8,,,,,,,5,,,,,,,,,,,,,,,,,,,2.4,SMALL,MAGIC ITEM,Classic Era,,False,True,Cazic Thule,1,Bard Equipment|Cleric Equipment|Paladin Equipment|Ranger Equipment|Rogue Equipment|Shaman Equipment|Shadow Knight Equipment|Warrior Equipment|Neck,True
Rubicite Gauntlets,https://eqlwiki.com/Rubicite_Gauntlets,Hands,HANDS,1,Warrior|Cleric|Paladin|Ranger|Shadow Knight|Bard|Rogue|Shaman,8,False,ALL,11,,,,,,,,,,,,,,,,,,,,,,,,,,2.8,SMALL,MAGIC ITEM|LORE ITEM,Classic Era,,False,True,Cazic Thule,1,Bard Equipment|Cleric Equipment|Paladin Equipment|Ranger Equipment|Rogue Equipment|Shaman Equipment|Shadow Knight Equipment|Warrior Equipment|Hands|Fashion: Plate|Fashion: Ruby Red,True
Rubicite Greaves,https://eqlwiki.com/Rubicite_Greaves,Legs,LEGS,1,Warrior|Cleric|Paladin|Ranger|Shadow Knight|Bard|Rogue|Shaman,8,False,ALL,12,,,,,,,,,,,,,,,,,,,,,,,,,,4.2,LARGE,MAGIC ITEM|LORE ITEM,Classic Era,,False,True,Cazic Thule,1,Bard Equipment|Cleric Equipment|Paladin Equipment|Ranger Equipment|Rogue Equipment|Shaman Equipment|Shadow Knight Equipment|Warrior Equipment|Legs|Fashion: Plate|Fashion: Ruby Red,True
Rubicite Helm,https://eqlwiki.com/Rubicite_Helm,Head,HEAD,1,Warrior|Cleric|Paladin|Ranger|Shadow Knight|Bard|Rogue|Shaman,8,False,ALL,12,,,,,,,,,,,,,,,,,,,,,,,,,,3.5,SMALL,MAGIC ITEM|LORE ITEM,Classic Era,,False,True,Cazic Thule,1,Bard Equipment|Cleric Equipment|Paladin Equipment|Ranger Equipment|Rogue Equipment|Shaman Equipment|Shadow Knight Equipment|Warrior Equipment|Head|Fashion: Plate|Fashion: Ruby Red,True
Rubicite Mask,https://eqlwiki.com/Rubicite_Mask,Face,FACE,1,Warrior|Cleric|Paladin|Ranger|Shadow Knight|Bard|Rogue|Shaman,8,False,ALL,7,,,,,,,,,,5,,,,,,,,,,,,,,,,0.8,SMALL,MAGIC ITEM,Classic Era,,False,True,Cazic Thule,1,Bard Equipment|Cleric Equipment|Paladin Equipment|Ranger Equipment|Rogue Equipment|Shaman Equipment|Shadow Knight Equipment|Warrior Equipment|Face,True
Rubicite Pauldron,https://eqlwiki.com/Rubicite_Pauldron,Shoulders,SHOULDERS,1,Warrior|Cleric|Paladin|Ranger|Shadow Knight|Bard|Rogue|Shaman,8,False,ALL,10,,,,5,,,,,,,,,,,,,,,,,,,,,,2.5,SMALL,MAGIC ITEM,Classic Era,,False,True,Cazic Thule,1,Bard Equipment|Cleric Equipment|Paladin Equipment|Ranger Equipment|Rogue Equipment|Shaman Equipment|Shadow Knight Equipment|Warrior Equipment|Shoulders,True
Rubicite Vambraces,https://eqlwiki.com/Rubicite_Vambraces,Arms,ARMS,1,Warrior|Cleric|Paladin|Ranger|Shadow Knight|Bard|Rogue|Shaman,8,False,ALL,10,,,,,,,,,,,,,,,,,,,,,,,,,,3.7,SMALL,MAGIC ITEM|LORE ITEM,Classic Era,,False,True,Cazic Thule,1,Bard Equipment|Cleric Equipment|Paladin Equipment|Ranger Equipment|Rogue Equipment|Shaman Equipment|Shadow Knight Equipment|Warrior Equipment|Arms|Fashion: Plate|Fashion: Ruby Red,True
Rubicite Waistband,https://eqlwiki.com/Rubicite_Waistband,Waist,WAIST,1,Warrior|Cleric|Paladin|Ranger|Shadow Knight|Bard|Rogue|Shaman,8,False,ALL,9,,,,,5,,,,,,,,,,,,,,,,,,,,,2.4,SMALL,MAGIC ITEM,Classic Era,,False,True,Cazic Thule,1,Bard Equipment|Cleric Equipment|Paladin Equipment|Ranger Equipment|Rogue Equipment|Shaman Equipment|Shadow Knight Equipment|Warrior Equipment|Waist,True
Ruby,https://eqlwiki.com/Ruby,,,0,Warrior|Cleric|Paladin|Ranger|Shadow Knight|Druid|Monk|Bard|Rogue|Shaman|Necromancer|Wizard|Magician|Enchanter|Beastlord|Berserker,16,True,ALL,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,TINY,,Classic Era,129p 6g 7s 4c,False,False,Chardok|Kedge Keep|Old Sebilis|Plane of Fear|Plane of Hate|Plane of Mischief|Skyshrine|The Wakening Land|Veeshan's Peak,9,Inventory Items|Vendor Sold|Tradeskill Ingredient|Quest Items,True
Ruby Crown,https://eqlwiki.com/Ruby_Crown,Head,HEAD,1,Warrior|Cleric|Paladin|Ranger|Shadow Knight|Druid|Monk|Bard|Rogue|Shaman|Necromancer|Wizard|Magician|Enchanter|Beastlord|Berserker,16,True,ALL,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,TINY,,Classic Era,190pp with 75 CHA vs indifferent merchant 197pp 6g best price,False,True,,0,Head|Fashion: Cloth,True
Ruby Electrum Ring,https://eqlwiki.com/Ruby_Electrum_Ring,Fingers,FINGER,1,Warrior|Cleric|Paladin|Ranger|Shadow Knight|Druid|Monk|Bard|Rogue|Shaman|Necromancer|Wizard|Magician|Enchanter|Beastlord|Berserker,16,True,ALL,,,,,4,,,,2,,,,,,,,,,,,,,,,,,0.1,TINY,,,,True,True,,0,Bard Equipment|Cleric Equipment|Druid Equipment|Enchanter Equipment|Magician Equipment|Monk Equipment|Necromancer Equipment|Paladin Equipment|Ranger Equipment|Rogue Equipment|Shaman Equipment|Shadow Knight Equipment|Warrior Equipment|Wizard Equipment|Fingers,True
Ruby Lens,https://eqlwiki.com/Ruby_Lens,,,0,Warrior|Cleric|Paladin|Ranger|Shadow Knight|Druid|Monk|Bard|Rogue|Shaman|Necromancer|Wizard|Magician|Enchanter|Beastlord|Berserker,16,True,ALL,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,SMALL,MAGIC ITEM,,,False,False,Najena,1,Najena,True
Ruby Pendant,https://eqlwiki.com/Ruby_Pendant,Neck,NECK,1,Warrior|Cleric|Paladin|Ranger|Shadow Knight|Druid|Monk|Bard|Rogue|Shaman|Necromancer|Wizard|Magician|Enchanter|Beastlord|Berserker,16,True,ALL,,,,,,,,,,1,,,,,,,,,,,,,,,,,0.1,TINY,ATTUNEABLE|EQUIPPED|LORE|QUEST,Classic Era,,False,True,Splitpaw Lair,1,Bard Equipment|Cleric Equipment|Druid Equipment|Enchanter Equipment|Magician Equipment|Monk Equipment|Necromancer Equipment|Paladin Equipment|Ranger Equipment|Rogue Equipment|Shaman Equipment|Shadow Knight Equipment|Warrior Equipment|Wizard Equipment|Neck|Southern Karana|Quest Items,True
Ruby Symbol,https://eqlwiki.com/Ruby_Symbol,,,0,Warrior|Cleric|Paladin|Ranger|Shadow Knight|Druid|Monk|Bard|Rogue|Shaman|Necromancer|Wizard|Magician|Enchanter|Beastlord|Berserker,16,True,ALL,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,TINY,MAGIC ITEM|NO DROP,Velious Era,,False,False,Temple of Veeshan,1,Inventory Items|Temple of Veeshan|Quest Items,True
Ruby Tear,https://eqlwiki.com/Ruby_Tear,,,0,Warrior|Cleric|Paladin|Ranger|Shadow Knight|Druid|Monk|Bard|Rogue|Shaman|Necromancer|Wizard|Magician|Enchanter|Beastlord|Berserker,16,True,ALL,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,TINY,MAGIC ITEM|NO DROP,Velious Era,,False,False,Temple of Veeshan,1,Inventory Items|Temple of Veeshan|Quest Items,True
Rugous Globe,https://eqlwiki.com/Rugous_Globe,,,0,Warrior|Cleric|Paladin|Ranger|Shadow Knight|Druid|Monk|Bard|Rogue|Shaman|Necromancer|Wizard|Magician|Enchanter|Beastlord|Berserker,16,True,ALL,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,SMALL,LORE ITEM,Sky Era,,False,False,,0,Inventory Items|Quest Items,True
Ruined Backpack,https://eqlwiki.com/Ruined_Backpack,,,0,Warrior|Cleric|Paladin|Ranger|Shadow Knight|Druid|Monk|Bard|Rogue|Shaman|Necromancer|Wizard|Magician|Enchanter|Beastlord|Berserker,16,True,ALL,,,,,,,,,,,,,,,,,,,,,,,,,,,2.5,SMALL,LORE ITEM,Classic Era,,False,False,,0,Inventory Items|Quest Items,True
Ruined Battleworn Morning Star,https://eqlwiki.com/Ruined_Battleworn_Morning_Star,Primary|Secondary,PRIMARY SECONDARY,2,Warrior|Cleric|Paladin|Ranger|Shadow Knight|Druid|Monk|Bard|Rogue|Shaman|Necromancer|Wizard|Magician|Enchanter|Beastlord|Berserker,16,True,ALL,,,,,,,,,6,,,,,,,-5,,7,33,0.2121,1H Blunt,,,,,,9.0,MEDIUM,MAGIC ITEM|NO DROP,,,False,True,Kithicor Forest,1,Bard Equipment|Cleric Equipment|Druid Equipment|Monk Equipment|Paladin Equipment|Ranger Equipment|Rogue Equipment|Shaman Equipment|Shadow Knight Equipment|Warrior Equipment|Primary|Secondary|1H Blunt|Kithicor Forest,True
